imobiliaria,link,data_coleta,titulo,endereco,bairro,tipo_locacao,preco_aluguel,preco_condominio,preco_iptu,quartos,vagas_garagem,area,suites
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/15448001/apartamento-2-quartos-san-giavanni-agua-verde-curitiba/,2024-01-02,Apartamento 2 Quartos Água Verde 45m²,"Rua Pará, 660, Água Verde - Curitiba/Pr",Água Verde,Aluguel,1450,600,80,2,1,45m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/11437001/apartamento-3-quartos-boulevard-batel-agua-verde-curitiba/,2024-01-02,Apartamento 3 Quartos Agua Verde 86m²,"Rua Desembargador Motta, 1600, Agua Verde - Curitiba/Pr",Agua Verde,Aluguel,1800,700,125,3,1,86m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/16644001/apartamento-2-quartos-campo-comprido-curitiba/,2024-01-02,Apartamento 2 Quartos Campo Comprido 70m²,"Rua Nova América, 373, Campo Comprido - Curitiba/Pr",Campo Comprido,Aluguel,1250,0,32,2,2,70m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/22591001/apartamento-2-quartos-boulevard-das-palmeiras-fazendinha-curitiba/,2024-01-02,Apartamento 2 Quartos Fazendinha 55m²,"Rua General Potiguara, 2145, Fazendinha - Curitiba/Pr",Fazendinha,Aluguel,1450,450,73,2,1,55m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/16027001/apartamento-2-quartos-jose-ferroni-novo-mundo-curitiba/,2024-01-02,Apartamento 2 Quartos Novo Mundo 45m²,"Rua João Bonat, 860, Novo Mundo - Curitiba/Pr",Novo Mundo,Aluguel,1300,550,39,2,1,45m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/10145001/apartamento-3-quartos-nho–quim-novo-mundo-curitiba/,2024-01-02,Apartamento 3 Quartos Novo Mundo 78m²,"Rua Luiz Leopoldo Landal, 100, Novo Mundo - Curitiba/Pr",Novo Mundo,Aluguel,1600,590,84,3,1,78m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/22311001/apartamento-2-quartos-roma-novo-mundo-curitiba/,2024-01-02,Apartamento 2 Quartos Novo Mundo 85m²,"Rua Jose Palu, 285, Novo Mundo - Curitiba/Pr",Novo Mundo,Aluguel,1350,350,53,2,1,85m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/14141001/apartamento-2-quartos-atlanta-novo-mundo-curitiba/,2024-01-02,Apartamento 2 Quartos Novo Mundo 50m²,"Rua Jose Palu, 127, Novo Mundo - Curitiba/Pr",Novo Mundo,Aluguel,1300,650,71,2,1,50m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/21355003/apartamento-3-quartos-maria-bettega-novo-mundo-curitiba/,2024-01-02,Apartamento 3 Quartos Novo Mundo 62m²,"Rua Jose Palu, 183, Novo Mundo - Curitiba/Pr",Novo Mundo,Aluguel,1700,350,72,3,1,62m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/01588002/apartamento-3-quartos-parolin-curitiba/,2024-01-02,Apartamento 3 Quartos Parolin 110m²,"Rua Alferes Poli, 2980, Parolin - Curitiba/Pr",Parolin,Aluguel,1400,0,71,3,0,110m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/13603001/apartamento-2-quartos-belmont-portao-curitiba/,2024-01-02,Apartamento 2 Quartos Portao 53m²,"Rua Antonio Pietruza, 211, Portao - Curitiba/Pr",Portao,Aluguel,1650,650,75,2,1,53m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/10518001/apartamento-1-quarto-sessimbra-portao-curitiba/,2024-01-02,Apartamento 1 Quarto Portao 32m²,"Rua Arion Niepce Da Silva, 261, Portao - Curitiba/Pr",Portao,Aluguel,1100,400,45,1,0,32m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/42292001/apartamento-3-quartos-valparaiso-portao-curitiba/,2024-01-02,Apartamento 3 Quartos Portao 124m²,"Rua Engenheiro Arthur Bettes, 58, Portao - Curitiba/Pr",Portao,Aluguel,2200,900,151,3,1,124m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/05980001/apartamento-3-quartos-joao-canciutti-portao-curitiba/,2024-01-02,Apartamento 3 Quartos Portao 142m²,"Rua Engenheiro Niepce Da Silva, 78, Portao - Curitiba/Pr",Portao,Aluguel,2100,765,148,3,1,142m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/55073021/apartamento-3-quartos-forest-hill-portao-curitiba/,2024-01-02,Apartamento 3 Quartos Portao 64m²,"Rua Engenheiro Niepce Da Silva, 310, Portao - Curitiba/Pr",Portao,Aluguel,1650,650,92,3,1,64m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/16369001/apartamento-3-quartos-nossa-senhora-de-fatima-portao-curitiba/,2024-01-02,Apartamento 3 Quartos Portão 55m²,"Rua Capitão Tenente Maris De Barros, 243, Portão - Curitiba/Pr",Portão,Aluguel,1350,450,49,3,1,55m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/10763001/apartamento-3-quartos-am5-(-cond.-residencial)-portao-curitiba/,2024-01-02,Apartamento 3 Quartos Portao 57m²,"Avenida Santa Bernadethe, 730, Portao - Curitiba/Pr",Portao,Aluguel,1300,400,43,3,0,57m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/15373001/apartamento-2-quartos-ilha-de-santorine-portao-curitiba/,2024-01-02,Apartamento 2 Quartos Portão 64m²,"Rua Arion Niepce Da Silva, 120, Portão - Curitiba/Pr",Portão,Aluguel,1600,550,78,2,1,64m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/16583001/apartamento-2-quartos-porto-principe-vila-izabel-curitiba/,2024-01-02,Apartamento 2 Quartos Vila Izabel 70m²,"Rua Tabajaras, 1241, Vila Izabel - Curitiba/Pr",Vila Izabel,Aluguel,1490,360,93,2,1,70m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/06078014/apartamento-3-quartos-edificio-ulisses-viera-vila-izabel-curitiba/,2024-01-02,Apartamento 3 Quartos Vila Izabel 112m²,"Rua Professor Ulisses Vieira, 705, Vila Izabel - Curitiba/Pr",Vila Izabel,Aluguel,2600,850,171,3,1,112m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/14745001/apartamento-3-quartos-mondrian-vila-izabel-curitiba/,2024-01-02,Apartamento 3 Quartos Vila Izabel 65m²,"Rua Guararapes, 956, Vila Izabel - Curitiba/Pr",Vila Izabel,Aluguel,1200,394,86,3,1,65m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/07594001/apartamento-3-quartos-casa-bella-vila-izabel-curitiba/,2024-01-02,Apartamento 3 Quartos Vila Izabel 181m²,"Rua Professor Alvaro Jorge, 140, Vila Izabel - Curitiba/Pr",Vila Izabel,Aluguel,3200,1000,234,3,2,181m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/12831012/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,2024-01-02,Apartamento 1 Quarto Alto Da Gloria 35m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Alto Da Gloria,Aluguel,1550,200,39,1,0,35m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/12831014/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,2024-01-02,Apartamento 1 Quarto Alto Da Gloria 37m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Alto Da Gloria,Aluguel,1500,170,39,1,0,37m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/12831015/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,2024-01-02,Apartamento 1 Quarto Alto Da Gloria 37m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Alto Da Gloria,Aluguel,1550,200,39,1,0,37m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/12831013/apartamento-1-quarto-itupava_-dona-dulce-alto-da-gloria-curitiba/,2024-01-02,Apartamento 1 Quarto Alto Da Gloria 37m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Alto Da Gloria,Aluguel,1550,200,39,1,0,37m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/12831008/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,2024-01-02,Apartamento 1 Quarto Alto Da Gloria 37m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Alto Da Gloria,Aluguel,1550,200,39,1,0,37m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/12831021/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,2024-01-02,Apartamento 1 Quarto Alto Da Gloria 40m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Alto Da Gloria,Aluguel,1550,200,39,1,0,40m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/12831006/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,2024-01-02,Apartamento 1 Quarto Alto Da Gloria 37m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Alto Da Gloria,Aluguel,1550,250,39,1,0,37m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/10586003/apartamento-2-quartos-campanario-appartamenti-alto-da-gloria-curitiba/,2024-01-02,Apartamento 2 Quartos Alto Da Gloria 56m²,"Rua Nicolau Maeder, 184, Alto Da Gloria - Curitiba/Pr",Alto Da Gloria,Aluguel,1800,470,141,2,1,56m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/12643019/apartamento-3-quartos-kalina-alto-da-rua-xv-curitiba/,2024-01-02,Apartamento 3 Quartos Alto Da Rua Xv 149m²,"Rua Jose De Alencar, 1199, Alto Da Rua Xv - Curitiba/Pr",Alto Da Rua Xv,Aluguel,2300,450,151,3,1,149m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/07184001/apartamento-1-quarto-victoria-place-residence-alto-da-rua-xv-curitiba/,2024-01-02,Apartamento 1 Quarto Alto Da Rua Xv 85m²,"Rua Ubaldino Do Amaral, 337, Alto Da Rua Xv - Curitiba/Pr",Alto Da Rua Xv,Aluguel,1500,750,58,1,0,85m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/06435006/apartamento-2-quartos-independencia-(bl-marina)-alto-da-rua-xv-curitiba/,2024-01-02,Apartamento 2 Quartos Alto Da Rua Xv 70m²,"Avenida Senador Souza Naves, 700, Alto Da Rua Xv - Curitiba/Pr",Alto Da Rua Xv,Aluguel,1200,400,60,2,1,70m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/12643009/apartamento-3-quartos-kalina-alto-da-rua-xv-curitiba/,2024-01-02,Apartamento 3 Quartos Alto Da Rua Xv 154m²,"Rua Jose De Alencar, 1199, Alto Da Rua Xv - Curitiba/Pr",Alto Da Rua Xv,Aluguel,1800,450,151,3,1,154m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/14214001/apartamento-3-quartos-london-place-alto-da-rua-xv-curitiba/,2024-01-02,Apartamento 3 Quartos Alto Da Rua Xv 74m²,"Rua Itupava, 1356, Alto Da Rua Xv - Curitiba/Pr",Alto Da Rua Xv,Aluguel,2500,593,116,3,1,74m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/91655001/apartamento-1-quarto-padre-germano-alto-da-rua-xv-curitiba/,2024-01-02,Apartamento 1 Quarto Alto Da Rua Xv 21m²,"Rua Padre Germano Mayer, 1783, Alto Da Rua Xv - Curitiba/Pr",Alto Da Rua Xv,Aluguel,980,450,31,1,1,21m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/14967001/apartamento-4-quartos-solar-das-araucarias-batel-curitiba/,2024-01-02,Apartamento 4 Quartos Batel 202m²,"Avenida Sete De Setembro, 5522, Batel - Curitiba/Pr",Batel,Aluguel,2500,1350,242,4,1,202m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/75041002/apartamento-2-quartos-rubens-bailao-leite-batel-curitiba/,2024-01-02,Apartamento 2 Quartos Batel 70m²,"Avenida Sete De Setembro, 4500, Batel - Curitiba/Pr",Batel,Aluguel,2500,604,123,2,1,70m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/45064002/apartamento-3-quartos-edificio-por-do-sol-batel-curitiba/,2024-01-02,Apartamento 3 Quartos Batel 226m²,"Avenida Visconde De Guarapuava, 5085, Batel - Curitiba/Pr",Batel,Aluguel,7500,3000,616,3,2,226m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/13825001/apartamento-1-quarto-solar-caroline-batel-curitiba/,2024-01-02,Apartamento 1 Quarto Batel 39m²,"Rua Estevao Bayao, 90, Batel - Curitiba/Pr",Batel,Aluguel,1450,480,53,1,0,39m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/01495001/apartamento-3-quartos-louis-pasteur-batel-curitiba/,2024-01-02,Apartamento 3 Quartos Batel 141m²,"Rua Pasteur, 260, Batel - Curitiba/Pr",Batel,Aluguel,2800,800,161,3,1,141m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/16413001/apartamento-3-quartos-edificio-pitagoras-bigorrilho-curitiba/,2024-01-02,Apartamento 3 Quartos Bigorrilho 215m²,"Rua Euclides Da Cunha, 1150, Bigorrilho - Curitiba/Pr",Bigorrilho,Aluguel,6800,1972,645,3,4,215m²,3
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/12739002/apartamento-1-quarto-paloma-picasso-bigorrilho-curitiba/,2024-01-02,Apartamento 1 Quarto Bigorrilho 23m²,"Rua Padre Anchieta, 1968, Bigorrilho - Curitiba/Pr",Bigorrilho,Aluguel,850,500,41,1,0,23m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/91407002/apartamento-3-quartos-placido-antonio-simeoni-bigorrilho-curitiba/,2024-01-02,Apartamento 3 Quartos Bigorrilho 90m²,"Alameda Augusto Stellfeld, 1702, Bigorrilho - Curitiba/Pr",Bigorrilho,Aluguel,2400,650,101,3,1,90m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/04343001/apartamento-2-quartos-lynx-bigorrilho-curitiba/,2024-01-02,Apartamento 2 Quartos Bigorrilho 80m²,"Rua Padre Agostinho, 2619, Bigorrilho - Curitiba/Pr",Bigorrilho,Aluguel,1850,800,111,2,1,80m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/00747007/apartamento-3-quartos-serra-verde-bigorrilho-curitiba/,2024-01-02,Apartamento 3 Quartos Bigorrilho 178m²,"Alameda Princesa Izabel, 1373, Bigorrilho - Curitiba/Pr",Bigorrilho,Aluguel,3100,1200,280,3,2,178m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/16070001/apartamento-3-quartos-trianon-bigorrilho-curitiba/,2024-01-02,Apartamento 3 Quartos Bigorrilho 147m²,"Rua Capitao Souza Franco, 870, Bigorrilho - Curitiba/Pr",Bigorrilho,Aluguel,4100,1026,274,3,1,147m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/16658001/apartamento-1-quarto-cambridge-bigorrilho-curitiba/,2024-01-02,Apartamento 1 Quarto Bigorrilho 28m²,"Rua Francisco Rocha, 1483, Bigorrilho - Curitiba/Pr",Bigorrilho,Aluguel,1900,338,84,1,1,28m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/11271001/apartamento-2-quartos-padre-anchieta-bigorrilho-curitiba/,2024-01-02,Apartamento 2 Quartos Bigorrilho 44m²,"Rua Padre Anchieta, 2636, Bigorrilho - Curitiba/Pr",Bigorrilho,Aluguel,1400,400,30,2,0,44m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/03428001/apartamento-1-quarto-champagnat-silver-bigorrilho-curitiba/,2024-01-02,Apartamento 1 Quarto Bigorrilho 48m²,"Rua Gastao Camara, 645, Bigorrilho - Curitiba/Pr",Bigorrilho,Aluguel,1400,680,98,1,1,48m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/07787001/apartamento-2-quartos-champagnat-top-bigorrilho-curitiba/,2024-01-02,Apartamento 2 Quartos Bigorrilho 52m²,"Rua Padre Anchieta, 2224, Bigorrilho - Curitiba/Pr",Bigorrilho,Aluguel,1600,650,53,2,1,52m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/10904002/apartamento-3-quartos-parque-residencial-ahu-cabral-curitiba/,2024-01-02,Apartamento 3 Quartos Cabral 76m²,"Rua Dos Funcionários, 144, Cabral - Curitiba/Pr",Cabral,Aluguel,1750,450,64,3,1,76m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/15020001/apartamento-2-quartos-vilage-cabral-curitiba/,2024-01-02,Apartamento 2 Quartos Cabral 81m²,"Rua Deputado Joaquim José Pedrosa, 570, Cabral - Curitiba/Pr",Cabral,Aluguel,1800,420,86,2,1,81m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/01036004/apartamento-1-quarto-saint-thomas-centro-curitiba/,2024-01-02,Apartamento 1 Quarto Centro 43m²,"Rua Benjamin Constant, 45, Centro - Curitiba/Pr",Centro,Aluguel,750,750,81,1,0,43m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/00927002/apartamento-2-quartos-edificio-odete-laporte-centro-curitiba/,2024-01-02,Apartamento 2 Quartos Centro 82m²,"Rua Brigadeiro Franco, 2021, Centro - Curitiba/Pr",Centro,Aluguel,2300,780,114,2,2,82m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/01706001/apartamento-2-quartos-torres-do-sol-centro-curitiba/,2024-01-02,Apartamento 2 Quartos Centro 74m²,"Rua Doutor Pedrosa, 297, Centro - Curitiba/Pr",Centro,Aluguel,1650,430,88,2,0,74m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/11304001/apartamento-1-quarto-hyde-park-centro-curitiba/,2024-01-02,Apartamento 1 Quarto Centro 25m²,"Rua Nunes Machado, 79, Centro - Curitiba/Pr",Centro,Aluguel,1390,300,29,1,0,25m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/08782001/apartamento-2-quartos-guido-viaro-centro-curitiba/,2024-01-02,Apartamento 2 Quartos Centro 62m²,"Rua Brigadeiro Franco, 1925, Centro - Curitiba/Pr",Centro,Aluguel,1950,650,88,2,1,62m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/15769001/apartamento-2-quartos-central-park-–-conselheiro-laurindo-centro-curitiba/,2024-01-02,Apartamento 2 Quartos Centro 77m²,"Rua Conselheiro Laurindo, 781, Centro - Curitiba/Pr",Centro,Aluguel,1800,570,92,2,1,77m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/09530005/apartamento-1-quarto-gran-maison-centro-curitiba/,2024-01-02,Apartamento 1 Quarto Centro 44m²,"Rua Doutor Faivre, 53, Centro - Curitiba/Pr",Centro,Aluguel,1300,300,47,1,0,44m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/49145001/apartamento-1-quarto-leopoldina-centro-curitiba/,2024-01-02,Apartamento 1 Quarto Centro 34m²,"Rua Treze De Maio, 200, Centro - Curitiba/Pr",Centro,Aluguel,1100,300,45,1,0,34m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/14598001/apartamento-3-quartos-manchester-centro-curitiba/,2024-01-02,Apartamento 3 Quartos Centro 138m²,"Rua Benjamin Constant, 257, Centro - Curitiba/Pr",Centro,Aluguel,2500,1400,309,3,1,138m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/13327022/apartamento-1-quarto-la-tour-centro-curitiba/,2024-01-02,Apartamento 1 Quarto Centro 40m²,"Rua Desembargador Ermelino De Leão, 181, Centro - Curitiba/Pr",Centro,Aluguel,1700,590,0,1,0,40m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/16588001/apartamento-1-quarto-all-you-need-centro-curitiba/,2024-01-02,Apartamento 1 Quarto Centro 17m²,"Rua Riachuelo, 110, Centro - Curitiba/Pr",Centro,Aluguel,1850,500,28,1,0,17m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/16268009/apartamento-1-quarto-la-tour-centro-curitiba/,2024-01-02,Apartamento 1 Quarto Centro 36m²,"Rua Desembargador Ermelino De Leão, 181, Centro - Curitiba/Pr",Centro,Aluguel,2200,490,45,1,0,36m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/02236002/apartamento-1-quarto-ilha-de-bali-centro-civico-curitiba/,2024-01-02,Apartamento 1 Quarto Centro Civico 80m²,"Rua Comendador Fontana, 28, Centro Civico - Curitiba/Pr",Centro Civico,Aluguel,1350,600,94,1,1,80m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/09707004/apartamento-3-quartos-betaville-cristo-rei-curitiba/,2024-01-02,Apartamento 3 Quartos Cristo Rei 112m²,"Rua Atilio Borio, 80, Cristo Rei - Curitiba/Pr",Cristo Rei,Aluguel,1800,1000,129,3,1,112m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/14906001/apartamento-2-quartos-solar-do-ipe-cristo-rei-curitiba/,2024-01-02,Apartamento 2 Quartos Cristo Rei 52m²,"Rua Sanito Rocha, 207, Cristo Rei - Curitiba/Pr",Cristo Rei,Aluguel,1400,420,48,2,0,52m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/91408001/apartamento-2-quartos-trianon-park-cristo-rei-curitiba/,2024-01-02,Apartamento 2 Quartos Cristo Rei 47m²,"Rua Governador Agamenon Magalhaes, 173, Cristo Rei - Curitiba/Pr",Cristo Rei,Aluguel,1180,786,66,2,1,47m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/11315003/apartamento-1-quarto-trianon-park-cristo-rei-curitiba/,2024-01-02,Apartamento 1 Quarto Cristo Rei 27m²,"Rua Governador Agamenon Magalhães, 173, Cristo Rei - Curitiba/Pr",Cristo Rei,Aluguel,1200,369,26,1,0,27m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/03399004/apartamento-3-quartos-piazza-livorno-cristo-rei-curitiba/,2024-01-02,Apartamento 3 Quartos Cristo Rei 84m²,"Avenida Presidente Affonso Camargo, 2491, Cristo Rei - Curitiba/Pr",Cristo Rei,Aluguel,2600,600,148,3,1,84m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/07201001/apartamento-3-quartos-maria-amelia-cristo-rei-curitiba/,2024-01-02,Apartamento 3 Quartos Cristo Rei 81m²,"Avenida Sete De Setembro, 625, Cristo Rei - Curitiba/Pr",Cristo Rei,Aluguel,1580,350,85,3,1,81m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/09891001/apartamento-2-quartos-costa-douro-cristo-rei-curitiba/,2024-01-02,Apartamento 2 Quartos Cristo Rei 60m²,"Rua Oyapock, 8, Cristo Rei - Curitiba/Pr",Cristo Rei,Aluguel,1490,415,67,2,0,60m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/42960002/apartamento-1-quarto-saxony-cristo-rei-curitiba/,2024-01-02,Apartamento 1 Quarto Cristo Rei 40m²,"Rua Jose De Alencar, 120, Cristo Rei - Curitiba/Pr",Cristo Rei,Aluguel,1400,380,54,1,0,40m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/14054002/apartamento-3-quartos-barao-de-capanema-jardim-botanico-curitiba/,2024-01-02,Apartamento 3 Quartos Jardim Botânico 54m²,"Rua Engenheiro Ostoja Roguski, 631, Jardim Botânico - Curitiba/Pr",Jardim Botânico,Aluguel,1700,500,44,3,1,54m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/03795003/apartamento-2-quartos-frei-orlando-jardim-social-curitiba/,2024-01-02,Apartamento 2 Quartos Jardim Social 75m²,"Rua Frei Orlando, 1300, Jardim Social - Curitiba/Pr",Jardim Social,Aluguel,1150,550,63,2,0,75m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/16263002/apartamento-3-quartos-leonardo-da-vinci-merces-curitiba/,2024-01-02,Apartamento 3 Quartos Merces 89m²,"Rua Desembargador Motta, 2890, Merces - Curitiba/Pr",Merces,Aluguel,3800,528,112,3,1,89m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/15279001/apartamento-3-quartos-solimoes-merces-curitiba/,2024-01-02,Apartamento 3 Quartos Merces,"Rua Solimoes, 1460, Merces - Curitiba/Pr",Merces,Aluguel,900,370,64,3,1,0.0,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/13489001/apartamento-3-quartos-tramandai-rebouças-curitiba/,2024-01-02,Apartamento 3 Quartos Rebouças 128m²,"Avenida Iguacu, 998, Rebouças - Curitiba/Pr",Rebouças,Aluguel,2100,700,132,3,1,128m²,1
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/22539001/apartamento-1-quarto-la-fontaine-rebouças-curitiba/,2024-01-02,Apartamento 1 Quarto Rebouças 46m²,"Rua Brasilio Itibere, 1345, Rebouças - Curitiba/Pr",Rebouças,Aluguel,1350,550,94,1,1,46m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/16159001/apartamento-2-quartos-libourne-rebouças-curitiba/,2024-01-02,Apartamento 2 Quartos Rebouças 42m²,"Avenida Iguaçu, 409, Rebouças - Curitiba/Pr",Rebouças,Aluguel,1900,550,51,2,1,42m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/22266001/apartamento-1-quarto-carajas-i-rebouças-curitiba/,2024-01-02,Apartamento 1 Quarto Rebouças 35m²,"Avenida Sete De Setembro A, 3146, Rebouças - Curitiba/Pr",Rebouças,Aluguel,1100,350,46,1,0,35m²,0
gonzaga_imoveis,https://gonzagaimoveis.com.br/imovel/16125001/apartamento-2-quartos-edificio-green-village-rebouças-curitiba/,2024-01-02,Apartamento 2 Quartos Rebouças 97m²,"Avenida Iguaçu, 1326, Rebouças - Curitiba/Pr",Rebouças,Aluguel,2400,800,140,2,1,97m²,1
