link,titulo,endereco,tipo_locacao,preco_aluguel,preco_condominio,preco_iptu,quartos,vagas_garagem,area,suites, imobiliaria,data_coleta,imobiliaria
https://gonzagaimoveis.com.br/imovel/91428003/apartamento-1-quarto-residencial-jordania-–-xxxi-cajuru-curitiba/,Apartamento 1 Quarto Cajuru 27m²,"Rua Jordânia, 859, Cajuru - Curitiba/Pr",Aluguel,"R$ 880,00","Condomínio R$ 230,00","IPTU R$ 31,99",1,0.0,27m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/06077005/apartamento-2-quartos-cajuru-curitiba/,Apartamento 2 Quartos Cajuru 65m²,"Rua Capitao Guilherme Bianchi, 1329, Cajuru - Curitiba/Pr",Aluguel,"R$ 1.100,00","Condomínio R$ 35,00","IPTU R$ 40,81",2,1.0,65m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15271003/apartamento-3-quartos-guabirotuba-curitiba/,Apartamento 3 Quartos Guabirotuba 162m²,"Avenida Senador Salgado Filho, 961, Guabirotuba - Curitiba/Pr",Aluguel,"R$ 2.400,00","Condomínio R$ 100,00","IPTU R$ 166,20",3,1.0,162m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/10424002/apartamento-2-quartos-posiville-iii-cidade-industrial-curitiba/,Apartamento 2 Quartos Cidade Industrial 52m²,"Rua Casemiro Augusto Rodacki, 341, Cidade Industrial - Curitiba/Pr",Aluguel,"R$ 1.650,00","Condomínio R$ 450,00","IPTU R$ 81,00",2,1.0,52m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16149001/apartamento-2-quartos-marechal-candido-rondon-cidade-industrial-curitiba/,Apartamento 2 Quartos Cidade Industrial 41m²,"Rua Professor Algacyr Munhoz Mader, 2411, Cidade Industrial - Curitiba/Pr",Aluguel,"R$ 1.100,00","Condomínio R$ 350,00","IPTU R$ 25,28",2,1.0,41m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14354001/apartamento-2-quartos-vilas-novas-x-cidade-industrial-curitiba/,Apartamento 2 Quartos Cidade Industrial 40m²,"Rua Professor Algacyr Munhoz Mader, 2875, Cidade Industrial - Curitiba/Pr",Aluguel,"R$ 850,00","Condomínio R$ 250,00","IPTU R$ 25,28",2,0.0,40m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14297001/apartamento-2-quartos-olga-tufi-agua-verde-curitiba/,Apartamento 2 Quartos Água Verde 57m²,"Avenida Silva Jardim, 1762, Água Verde - Curitiba/Pr",Aluguel,"R$ 1.550,00","Condomínio R$ 650,00","IPTU R$ 85,96",2,1.0,57m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/49095001/apartamento-3-quartos-itaguaçu-agua-verde-curitiba/,Apartamento 3 Quartos Agua Verde 80m²,"Rua Castro Alves, 594, Agua Verde - Curitiba/Pr",Aluguel,"R$ 2.000,00","Condomínio R$ 550,00","IPTU R$ 82,50",3,1.0,80m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92087001/apartamento-2-quartos-zamoner-agua-verde-curitiba/,Apartamento 2 Quartos Agua Verde 77m²,"Rua Brigadeiro Franco, 2663, Agua Verde - Curitiba/Pr",Aluguel,"R$ 1.850,00","Condomínio R$ 422,79","IPTU R$ 69,90",2,1.0,77m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14999001/apartamento-2-quartos-anthurium-agua-verde-curitiba/,Apartamento 2 Quartos Agua Verde 61m²,"Rua Professor Luiz Cesar, 837, Agua Verde - Curitiba/Pr",Aluguel,"R$ 1.600,00","Condomínio R$ 720,00","IPTU R$ 77,20",2,1.0,61m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/00135005/apartamento-4-quartos-cidade-das-flores-agua-verde-curitiba/,Apartamento 4 Quartos Agua Verde 202m²,"Avenida Republica Argentina, 755, Agua Verde - Curitiba/Pr",Aluguel,"R$ 2.600,00","Condomínio R$ 1.000,00","IPTU R$ 181,28",4,1.0,202m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/08265001/apartamento-3-quartos-flamboyant-(conjunto-residencial)-agua-verde-curitiba/,Apartamento 3 Quartos Agua Verde 117m²,"Avenida Presidente Kennedy, 1503, Agua Verde - Curitiba/Pr",Aluguel,"R$ 1.800,00","Condomínio R$ 850,00","IPTU R$ 89,37",3,1.0,117m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16604001/apartamento-2-quartos-auckland-devon-port-agua-verde-curitiba/,Apartamento 2 Quartos Água Verde 100m²,"Avenida Silva Jardim, 2522, Água Verde - Curitiba/Pr",Aluguel,"R$ 3.450,00","Condomínio R$ 860,06","IPTU R$ 296,43",2,1.0,100m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14396001/apartamento-5-quartos-monreale-agua-verde-curitiba/,Apartamento 5 Quartos Agua Verde 182m²,"Rua Bento Viana, 1140, Agua Verde - Curitiba/Pr",Aluguel,"R$ 4.500,00","Condomínio R$ 1.400,00","IPTU R$ 286,73",5,2.0,182m²,2.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/91596001/apartamento-2-quartos-jardim-ii-agua-verde-curitiba/,Apartamento 2 Quartos Agua Verde 113m²,"Rua Amazonas, 662, Agua Verde - Curitiba/Pr",Aluguel,"R$ 1.800,00","Condomínio R$ 500,00","IPTU R$ 80,81",2,0.0,113m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16628001/apartamento-3-quartos-sorel-condominium-agua-verde-curitiba/,Apartamento 3 Quartos Agua Verde 136m²,"Avenida Silva Jardim, 2265, Agua Verde - Curitiba/Pr",Aluguel,"R$ 3.500,00","Condomínio R$ 1.200,00","IPTU R$ 341,28",3,2.0,136m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/00135002/apartamento-3-quartos-cidade-das-flores-agua-verde-curitiba/,Apartamento 3 Quartos Agua Verde 148m²,"Avenida Republica Argentina, 755, Agua Verde - Curitiba/Pr",Aluguel,"R$ 2.600,00","Condomínio R$ 1.200,00","IPTU R$ 181,28",3,1.0,148m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15633001/apartamento-2-quartos-magno-agua-verde-agua-verde-curitiba/,Apartamento 2 Quartos Agua Verde 73m²,"Travessa Rafael Francisco Greca, 173, Agua Verde - Curitiba/Pr",Aluguel,"R$ 2.300,00","Condomínio R$ 450,00","IPTU R$ 131,65",2,1.0,73m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16608001/apartamento-1-quarto-residence-ville-de-france-campo-comprido-curitiba/,Apartamento 1 Quarto Campo Comprido 65m²,"Rua Lourenço Bizinelli, 249, Campo Comprido - Curitiba/Pr",Aluguel,"R$ 2.450,00","Condomínio R$ 471,53","IPTU R$ 78,83",1,2.0,65m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/66996001/apartamento-2-quartos-campo-comprido-curitiba/,Apartamento 2 Quartos Campo Comprido 70m²,"Rua Nova América, 373, Campo Comprido - Curitiba/Pr",Aluguel,"R$ 1.250,00","Condomínio R$ 0,00","IPTU R$ 32,83",2,2.0,70m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16027001/apartamento-2-quartos-jose-ferroni-novo-mundo-curitiba/,Apartamento 2 Quartos Novo Mundo 45m²,"Rua João Bonat, 860, Novo Mundo - Curitiba/Pr",Aluguel,"R$ 1.300,00","Condomínio R$ 550,00","IPTU R$ 39,36",2,1.0,45m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/10145001/apartamento-3-quartos-nho–quim-novo-mundo-curitiba/,Apartamento 3 Quartos Novo Mundo 78m²,"Rua Luiz Leopoldo Landal, 100, Novo Mundo - Curitiba/Pr",Aluguel,"R$ 1.600,00","Condomínio R$ 590,00","IPTU R$ 84,02",3,1.0,78m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15224001/apartamento-2-quartos-vila-bela-l-novo-mundo-curitiba/,Apartamento 2 Quartos Novo Mundo 67m²,"Rua Deputado Waldemiro Pedroso, 1063, Novo Mundo - Curitiba/Pr",Aluguel,"R$ 1.500,00","Condomínio R$ 700,00","IPTU R$ 59,79",2,1.0,67m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14141001/apartamento-2-quartos-atlanta-novo-mundo-curitiba/,Apartamento 2 Quartos Novo Mundo 50m²,"Rua Jose Palu, 127, Novo Mundo - Curitiba/Pr",Aluguel,"R$ 1.300,00","Condomínio R$ 650,00","IPTU R$ 71,84",2,1.0,50m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/21355003/apartamento-3-quartos-maria-bettega-novo-mundo-curitiba/,Apartamento 3 Quartos Novo Mundo 62m²,"Rua Jose Palu, 183, Novo Mundo - Curitiba/Pr",Aluguel,"R$ 1.700,00","Condomínio R$ 350,00","IPTU R$ 72,99",3,1.0,62m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/13239001/apartamento-2-quartos-regents-park-portao-curitiba/,Apartamento 2 Quartos Portão 83m²,"Rua Eduardo Carlos Pereira, 4049, Portão - Curitiba/Pr",Aluguel,"R$ 2.500,00","Condomínio R$ 500,00","IPTU R$ 133,35",2,1.0,83m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16475001/apartamento-2-quartos-zodiaco-portao-curitiba/,Apartamento 2 Quartos Portão 71m²,"Avenida República Argentina, 2777, Portão - Curitiba/Pr",Aluguel,"R$ 1.800,00","Condomínio R$ 630,00","IPTU R$ 124,24",2,1.0,71m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14480001/apartamento-2-quartos-spazio-castel-di-bettega-portao-curitiba/,Apartamento 2 Quartos Portao 55m²,"Rua João Bettega, 644, Portao - Curitiba/Pr",Aluguel,"R$ 1.500,00","Condomínio R$ 450,00","IPTU R$ 53,98",2,1.0,55m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16592001/apartamento-2-quartos-edificio-michelle-portao-curitiba/,Apartamento 2 Quartos Portão 53m²,"Rua Zacarias De Paula Neves, 65, Portão - Curitiba/Pr",Aluguel,"R$ 1.480,00","Condomínio R$ 497,00","IPTU R$ 74,73",2,1.0,53m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/13603001/apartamento-2-quartos-belmont-portao-curitiba/,Apartamento 2 Quartos Portao 53m²,"Rua Antonio Pietruza, 211, Portao - Curitiba/Pr",Aluguel,"R$ 1.650,00","Condomínio R$ 650,00","IPTU R$ 75,94",2,1.0,53m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/10518001/apartamento-1-quarto-sessimbra-portao-curitiba/,Apartamento 1 Quarto Portao 32m²,"Rua Arion Niepce Da Silva, 261, Portao - Curitiba/Pr",Aluguel,"R$ 1.150,00","Condomínio R$ 400,00","IPTU R$ 45,38",1,0.0,32m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/42292001/apartamento-3-quartos-valparaiso-portao-curitiba/,Apartamento 3 Quartos Portao 124m²,"Rua Engenheiro Arthur Bettes, 58, Portao - Curitiba/Pr",Aluguel,"R$ 2.200,00","Condomínio R$ 900,00","IPTU R$ 151,73",3,1.0,124m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16620001/apartamento-2-quartos-condominio-next-home-portao-curitiba/,Apartamento 2 Quartos Portão 51m²,"Avenida República Argentina, 2524, Portão - Curitiba/Pr",Aluguel,"R$ 2.000,00","Condomínio R$ 400,00","IPTU R$ 128,93",2,1.0,51m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16631001/apartamento-3-quartos-urbany-residence-portao-curitiba/,Apartamento 3 Quartos Portão 94m²,"Rua Paraíba, 3373, Portão - Curitiba/Pr",Aluguel,"R$ 2.630,00","Condomínio R$ 1.094,00","IPTU R$ 146,71",3,2.0,94m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16583001/apartamento-2-quartos-porto-principe-vila-izabel-curitiba/,Apartamento 2 Quartos Vila Izabel 70m²,"Rua Tabajaras, 1241, Vila Izabel - Curitiba/Pr",Aluguel,"R$ 1.690,00","Condomínio R$ 360,00","IPTU R$ 93,22",2,1.0,70m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12831012/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,Apartamento 1 Quarto Alto Da Gloria 35m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Aluguel,"R$ 1.550,00","Condomínio R$ 200,00","IPTU R$ 39,30",1,0.0,35m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12831014/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,Apartamento 1 Quarto Alto Da Gloria 37m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Aluguel,"R$ 1.500,00","Condomínio R$ 170,00","IPTU R$ 39,30",1,0.0,37m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12831015/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,Apartamento 1 Quarto Alto Da Gloria 37m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Aluguel,"R$ 1.550,00","Condomínio R$ 200,00","IPTU R$ 39,30",1,0.0,37m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12831026/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,Apartamento 1 Quarto Alto Da Gloria 37m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Aluguel,"R$ 1.500,00","Condomínio R$ 170,00","IPTU R$ 39,30",1,0.0,37m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12831013/apartamento-1-quarto-itupava_-dona-dulce-alto-da-gloria-curitiba/,Apartamento 1 Quarto Alto Da Gloria 37m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Aluguel,"R$ 1.550,00","Condomínio R$ 200,00","IPTU R$ 39,30",1,0.0,37m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12831008/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,Apartamento 1 Quarto Alto Da Gloria 37m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Aluguel,"R$ 1.550,00","Condomínio R$ 200,00","IPTU R$ 39,30",1,0.0,37m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12831021/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,Apartamento 1 Quarto Alto Da Gloria 40m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Aluguel,"R$ 1.550,00","Condomínio R$ 200,00","IPTU R$ 39,30",1,0.0,40m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12831010/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,Apartamento 1 Quarto Alto Da Gloria 37m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Aluguel,"R$ 1.550,00","Condomínio R$ 170,00","IPTU R$ 39,30",1,0.0,37m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12831006/apartamento-1-quarto-itupava-alto-da-gloria-curitiba/,Apartamento 1 Quarto Alto Da Gloria 37m²,"Rua Itupava, 131, Alto Da Gloria - Curitiba/Pr",Aluguel,"R$ 1.550,00","Condomínio R$ 250,00","IPTU R$ 39,30",1,0.0,37m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12643019/apartamento-3-quartos-kalina-alto-da-rua-xv-curitiba/,Apartamento 3 Quartos Alto Da Rua Xv 149m²,"Rua Jose De Alencar, 1199, Alto Da Rua Xv - Curitiba/Pr",Aluguel,"R$ 2.300,00","Condomínio R$ 450,00","IPTU R$ 151,60",3,1.0,149m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/07184001/apartamento-1-quarto-victoria-place-residence-alto-da-rua-xv-curitiba/,Apartamento 1 Quarto Alto Da Rua Xv 85m²,"Rua Ubaldino Do Amaral, 337, Alto Da Rua Xv - Curitiba/Pr",Aluguel,"R$ 1.500,00","Condomínio R$ 750,00","IPTU R$ 58,76",1,0.0,85m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/02566002/apartamento-3-quartos-independencia-(bl-marina)-alto-da-rua-xv-curitiba/,Apartamento 3 Quartos Alto Da Rua Xv 130m²,"Avenida Senador Souza Naves, 550, Alto Da Rua Xv - Curitiba/Pr",Aluguel,"R$ 1.500,00","Condomínio R$ 400,00","IPTU R$ 109,50",3,1.0,130m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14967001/apartamento-4-quartos-solar-das-araucarias-batel-curitiba/,Apartamento 4 Quartos Batel 202m²,"Avenida Sete De Setembro, 5522, Batel - Curitiba/Pr",Aluguel,"R$ 2.500,00","Condomínio R$ 1.350,00","IPTU R$ 242,84",4,1.0,202m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/75041002/apartamento-2-quartos-rubens-bailao-leite-batel-curitiba/,Apartamento 2 Quartos Batel 70m²,"Avenida Sete De Setembro, 4500, Batel - Curitiba/Pr",Aluguel,"R$ 2.500,00","Condomínio R$ 604,00","IPTU R$ 123,87",2,1.0,70m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/45064002/apartamento-3-quartos-edificio-por-do-sol-batel-curitiba/,Apartamento 3 Quartos Batel 226m²,"Avenida Visconde De Guarapuava, 5085, Batel - Curitiba/Pr",Aluguel,"R$ 7.500,00","Condomínio R$ 3.000,00","IPTU R$ 616,26",3,2.0,226m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16413001/apartamento-3-quartos-edificio-pitagoras-bigorrilho-curitiba/,Apartamento 3 Quartos Bigorrilho 215m²,"Rua Euclides Da Cunha, 1150, Bigorrilho - Curitiba/Pr",Aluguel,"R$ 6.800,00","Condomínio R$ 1.972,86","IPTU R$ 645,01",3,4.0,215m²,3.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12739002/apartamento-1-quarto-paloma-picasso-bigorrilho-curitiba/,Apartamento 1 Quarto Bigorrilho 23m²,"Rua Padre Anchieta, 1968, Bigorrilho - Curitiba/Pr",Aluguel,"R$ 850,00","Condomínio R$ 500,00","IPTU R$ 41,52",1,0.0,23m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15725001/apartamento-3-quartos-residencial-aconcagua-bigorrilho-curitiba/,Apartamento 3 Quartos Bigorrilho 73m²,"Rua Gastão Câmara, 540, Bigorrilho - Curitiba/Pr",Aluguel,"R$ 2.100,00","Condomínio R$ 500,00","IPTU R$ 91,38",3,1.0,73m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/08477005/apartamento-2-quartos-padre-anchieta-bigorrilho-curitiba/,Apartamento 2 Quartos Bigorrilho 44m²,"Rua Padre Anchieta, 2636, Bigorrilho - Curitiba/Pr",Aluguel,"R$ 1.290,00","Condomínio R$ 600,00","IPTU R$ 42,96",2,0.0,44m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/04343001/apartamento-2-quartos-lynx-bigorrilho-curitiba/,Apartamento 2 Quartos Bigorrilho 80m²,"Rua Padre Agostinho, 2619, Bigorrilho - Curitiba/Pr",Aluguel,"R$ 1.850,00","Condomínio R$ 800,00","IPTU R$ 111,47",2,1.0,80m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16070001/apartamento-3-quartos-trianon-bigorrilho-curitiba/,Apartamento 3 Quartos Bigorrilho 147m²,"Rua Capitao Souza Franco, 870, Bigorrilho - Curitiba/Pr",Aluguel,"R$ 4.100,00","Condomínio R$ 1.026,00","IPTU R$ 274,34",3,1.0,147m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/66997001/apartamento-3-quartos-beta-centauri-bigorrilho-curitiba/,Apartamento 3 Quartos Bigorrilho 90m²,"Alameda Doutor Carlos De Carvalho, 1497, Bigorrilho - Curitiba/Pr",Aluguel,"R$ 1.690,00","Condomínio R$ 713,08","IPTU R$ 106,98",3,1.0,90m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/12174001/apartamento-2-quartos-champagnat-regence-bigorrilho-curitiba/,Apartamento 2 Quartos Bigorrilho 58m²,"Rua Euclides Da Cunha, 1387, Bigorrilho - Curitiba/Pr",Aluguel,"R$ 2.300,00","Condomínio R$ 650,00","IPTU R$ 95,20",2,1.0,58m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/06290001/apartamento-1-quarto-soft-premiun-bigorrilho-curitiba/,Apartamento 1 Quarto Bigorrilho 21m²,"Rua Padre Anchieta, 2933, Bigorrilho - Curitiba/Pr",Aluguel,"R$ 1.200,00","Condomínio R$ 300,00","IPTU R$ 38,55",1,0.0,21m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/09536001/apartamento-1-quarto-napoli-centro-curitiba/,Apartamento 1 Quarto Centro 40m²,"Avenida Visconde De Guarapuava, 3185, Centro - Curitiba/Pr",Aluguel,"R$ 1.200,00","Condomínio R$ 460,00","IPTU R$ 82,18",1,1.0,40m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/01036004/apartamento-1-quarto-saint-thomas-centro-curitiba/,Apartamento 1 Quarto Centro 43m²,"Rua Benjamin Constant, 45, Centro - Curitiba/Pr",Aluguel,"R$ 750,00","Condomínio R$ 750,00","IPTU R$ 81,04",1,0.0,43m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/00927002/apartamento-2-quartos-edificio-odete-laporte-centro-curitiba/,Apartamento 2 Quartos Centro 82m²,"Rua Brigadeiro Franco, 2021, Centro - Curitiba/Pr",Aluguel,"R$ 2.500,00","Condomínio R$ 780,00","IPTU R$ 114,53",2,2.0,82m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/01706001/apartamento-2-quartos-torres-do-sol-centro-curitiba/,Apartamento 2 Quartos Centro 74m²,"Rua Doutor Pedrosa, 297, Centro - Curitiba/Pr",Aluguel,"R$ 1.650,00","Condomínio R$ 430,00","IPTU R$ 88,68",2,0.0,74m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15171003/apartamento-1-quarto-denver-centro-curitiba/,Apartamento 1 Quarto Centro 23m²,"Rua Saldanha Marinho, 968, Centro - Curitiba/Pr",Aluguel,"R$ 1.100,00","Condomínio R$ 440,00","IPTU R$ 66,33",1,1.0,23m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/11304001/apartamento-1-quarto-hyde-park-centro-curitiba/,Apartamento 1 Quarto Centro 25m²,"Rua Nunes Machado, 79, Centro - Curitiba/Pr",Aluguel,"R$ 1.390,00","Condomínio R$ 300,00","IPTU R$ 29,33",1,0.0,25m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/14176001/apartamento-2-quartos-guanabara-centro-curitiba/,Apartamento 2 Quartos Centro 122m²,"Praça Rui Barbosa, 470, Centro - Curitiba/Pr",Aluguel,"R$ 1.580,00","Condomínio R$ 800,00","IPTU R$ 96,47",2,0.0,122m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/15769001/apartamento-2-quartos-central-park-–-conselheiro-laurindo-centro-curitiba/,Apartamento 2 Quartos Centro 77m²,"Rua Conselheiro Laurindo, 781, Centro - Curitiba/Pr",Aluguel,"R$ 1.800,00","Condomínio R$ 570,00","IPTU R$ 92,77",2,1.0,77m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/09530005/apartamento-1-quarto-gran-maison-centro-curitiba/,Apartamento 1 Quarto Centro 44m²,"Rua Doutor Faivre, 53, Centro - Curitiba/Pr",Aluguel,"R$ 1.300,00","Condomínio R$ 300,00","IPTU R$ 47,71",1,0.0,44m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92276001/apartamento-1-quarto-westphalen-centro-curitiba/,Apartamento 1 Quarto Centro 34m²,"Rua Desembargador Westphalen, 610, Centro - Curitiba/Pr",Aluguel,"R$ 1.500,00","Condomínio R$ 400,00","IPTU R$ 90,85",1,0.0,34m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/13327003/apartamento-1-quarto-sinval-martins-centro-curitiba/,Apartamento 1 Quarto Centro 28m²,"Rua Lourenco Pinto, 410, Centro - Curitiba/Pr",Aluguel,"R$ 1.250,00","Condomínio R$ 450,00","IPTU R$ 56,47",1,0.0,28m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/13173001/apartamento-1-quarto-central-station-centro-curitiba/,Apartamento 1 Quarto Centro 34m²,"Avenida Marechal Floriano Peixoto, 696, Centro - Curitiba/Pr",Aluguel,"R$ 1.600,00","Condomínio R$ 350,00","IPTU R$ 36,91",1,0.0,34m²,0.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/16145001/apartamento-3-quartos-edificio-joao-dallegrave-centro-civico-curitiba/,Apartamento 3 Quartos Centro Cívico 133m²,"Rua Comendador Fontana, 279, Centro Cívico - Curitiba/Pr",Aluguel,"R$ 2.900,00","Condomínio R$ 800,00","IPTU R$ 133,02",3,1.0,133m²,1.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/92290001/apartamento-2-quartos-botanica-cristo-rei-curitiba/,Apartamento 2 Quartos Cristo Rei 113m²,"Rua Coronel Pedro Scherer Sobrinho, 152, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 4.800,00","Condomínio R$ 700,00","IPTU R$ 332,88",2,2.0,113m²,2.0,,2023-11-27,gonzaga_imoveis
https://gonzagaimoveis.com.br/imovel/11706001/apartamento-3-quartos-barao-de-capanema-iii-cristo-rei-curitiba/,Apartamento 3 Quartos Cristo Rei 67m²,"Rua Poeta Francisco Ferreira Leite, 30, Cristo Rei - Curitiba/Pr",Aluguel,"R$ 1.350,00","Condomínio R$ 500,00","IPTU R$ 67,27",3,1.0,67m²,0.0,,2023-11-27,gonzaga_imoveis
